timestamp,artist,title,genres,popularity
2026-01-01 18:24:00,mell-ø,Passage,"lo-fi hip hop, lo-fi, lo-fi beats",52
2026-01-01 18:26:00,IDYLLA,a story once told,"lo-fi, dark ambient, lo-fi hip hop",50
2026-01-01 18:29:00,No One's Perfect,Ceres Calls,"lo-fi hip hop, lo-fi, lo-fi beats",46
2026-01-01 18:31:00,Lofi Girl,Junjiro (Little Tanuki) - Mondo Loops Remix,lo-fi,62
2026-01-01 18:33:00,Phlocalyst,Keys To My Heart,"lo-fi, lo-fi hip hop, jazz beats, lo-fi beats",60
2026-01-01 18:35:00,Casiio,Glowing Jellyfish,"lo-fi hip hop, lo-fi, lo-fi beats",61
2026-01-01 18:38:00,Chief.,message in a bottle,"lo-fi hip hop, lo-fi, lo-fi beats",42
2026-01-01 18:40:00,Kupla,Soft to Touch,"lo-fi hip hop, lo-fi, lo-fi beats",54
2026-01-01 18:43:00,Yasumu,Voice Of The Forest,"lo-fi hip hop, lo-fi, lo-fi beats",51
2026-01-01 18:46:00,Sátyr,Enchanted,"lo-fi, lo-fi hip hop, lo-fi beats, jazz beats",51
2026-01-01 18:49:00,Living Room,Flow of Life,"lo-fi hip hop, lo-fi, lo-fi beats",54
2026-01-01 18:51:00,Team Astro,Do You,"lo-fi hip hop, lo-fi, lo-fi beats",50
