timestamp,app_name,window_title
2025-12-05 17:03:16,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:21,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:26,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:32,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:37,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:42,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:47,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:52,Arc,finetuning.ipynb - Colab
2025-12-05 17:03:58,Arc,finetuning.ipynb - Colab
2025-12-05 17:04:03,Arc,finetuning.ipynb - Colab
2025-12-05 17:04:08,Arc,finetuning.ipynb - Colab
2025-12-05 17:04:13,Arc,finetuning.ipynb - Colab
2025-12-05 17:04:18,Arc,finetuning.ipynb - Colab
2025-12-05 17:04:23,Arc,finetuning.ipynb - Colab
2025-12-05 17:04:29,Arc,finetuning.ipynb - Colab
2025-12-05 17:04:34,Arc,finetuning.ipynb - Colab
2025-12-05 17:04:39,Arc,finetuning.ipynb - Colab
2025-12-05 17:04:44,Arc,Google Gemini
2025-12-05 17:04:49,Arc,Google Gemini
2025-12-05 17:04:55,Arc,Google Gemini
2025-12-05 17:05:00,Arc,Google Gemini
2025-12-05 17:05:05,Arc,Google Gemini
2025-12-05 17:05:10,Arc,Google Gemini
2025-12-05 17:05:15,Arc,Google Gemini
2025-12-05 17:05:20,Arc,Google Gemini
2025-12-05 17:05:26,Arc,Google Gemini
2025-12-05 17:05:31,Arc,Google Gemini
2025-12-05 17:05:36,Arc,Google Gemini
2025-12-05 17:05:41,Arc,Google Gemini
2025-12-05 17:05:46,Arc,Google Gemini
2025-12-05 17:05:52,Arc,Google Gemini
2025-12-05 17:05:57,Arc,Google Gemini
2025-12-05 17:06:02,Arc,Google Gemini
2025-12-05 17:06:07,Arc,Google Gemini
2025-12-05 17:06:12,Arc,Google Gemini
2025-12-05 17:06:18,Arc,Google Gemini
2025-12-05 17:06:23,Arc,Google Gemini
2025-12-05 17:06:28,Arc,Google Gemini
2025-12-05 17:06:33,Arc,Google Gemini
2025-12-05 17:06:38,Arc,Google Gemini
2025-12-05 17:06:43,Arc,Google Gemini
2025-12-05 17:06:49,Arc,Google Gemini
2025-12-05 17:06:54,Arc,Google Gemini
